"FD.metric","x_y","y_x","tp","state.metric","system","res","troph"
"FDis",0.395245407458667,0.443352138178417,-10,"Density","Kinneret","Month","Phytoplankton"
"FDis",0.389055718999811,0.426708953081413,-9,"Density","Kinneret","Month","Phytoplankton"
"FDis",0.417837470191261,0.423938887359927,-8,"Density","Kinneret","Month","Phytoplankton"
"FDis",0.431152818780102,0.408504168745194,-7,"Density","Kinneret","Month","Phytoplankton"
"FDis",0.455438552414586,0.414644048361983,-6,"Density","Kinneret","Month","Phytoplankton"
"FDis",0.447537646470112,0.39248601780957,-5,"Density","Kinneret","Month","Phytoplankton"
"FDis",0.453178644990588,0.387190810193305,-4,"Density","Kinneret","Month","Phytoplankton"
"FDis",0.472292375203184,0.406366360640212,-3,"Density","Kinneret","Month","Phytoplankton"
"FDis",0.479760483470814,0.450150998496944,-2,"Density","Kinneret","Month","Phytoplankton"
"FDis",0.485351320062303,0.430362710566902,-1,"Density","Kinneret","Month","Phytoplankton"
"FDis",0.480879813234361,0.427077754302263,0,"Density","Kinneret","Month","Phytoplankton"
"FDis",0.441716149409823,0.394895711360521,1,"Density","Kinneret","Month","Phytoplankton"
"FDis",0.413522448283234,0.373400613943209,2,"Density","Kinneret","Month","Phytoplankton"
"FDis",0.378730088733572,0.375552448218034,3,"Density","Kinneret","Month","Phytoplankton"
"FDis",0.354956354328371,0.364400299721083,4,"Density","Kinneret","Month","Phytoplankton"
"FDis",0.365904753035647,0.361626639706151,5,"Density","Kinneret","Month","Phytoplankton"
"FDis",0.374150135831481,0.345177383925143,6,"Density","Kinneret","Month","Phytoplankton"
"FDis",0.350525963905142,0.352243239863613,7,"Density","Kinneret","Month","Phytoplankton"
"FDis",0.328616926863317,0.353250504381227,8,"Density","Kinneret","Month","Phytoplankton"
"FDis",0.30837554125546,0.333557244087289,9,"Density","Kinneret","Month","Phytoplankton"
"FDis",0.302193438289511,0.328671488408634,10,"Density","Kinneret","Month","Phytoplankton"
"FDis",0.284369947699509,0.313118152780969,11,"Density","Kinneret","Month","Phytoplankton"
"FDis",0.28653515031726,0.320814984208172,12,"Density","Kinneret","Month","Phytoplankton"
"FDis",0.278264781841872,0.316142596019047,13,"Density","Kinneret","Month","Phytoplankton"
"FDis",0.255179926068479,0.319331401241965,14,"Density","Kinneret","Month","Phytoplankton"
"FDis",0.230078112001569,0.344127985074536,15,"Density","Kinneret","Month","Phytoplankton"
"FDis",0.235275965637536,0.360479683190361,16,"Density","Kinneret","Month","Phytoplankton"
"FDis",0.232248520927777,0.366082082569715,17,"Density","Kinneret","Month","Phytoplankton"
"FDis",0.250635328418949,0.388753398041298,18,"Density","Kinneret","Month","Phytoplankton"
"FDis",0.267700868137368,0.428969866897117,19,"Density","Kinneret","Month","Phytoplankton"
"FDis",0.294887258721385,0.410114586694006,20,"Density","Kinneret","Month","Phytoplankton"
"FDis",0.302145307437712,0.36707354388748,21,"Density","Kinneret","Month","Phytoplankton"
"FDis",0.286092059448401,0.355142151996419,22,"Density","Kinneret","Month","Phytoplankton"
"FDis",0.26057769580529,0.359248408938881,23,"Density","Kinneret","Month","Phytoplankton"
"FDis",0.228395670932945,0.354944237436583,24,"Density","Kinneret","Month","Phytoplankton"
"FDis",0.182860401447062,0.370581282226195,25,"Density","Kinneret","Month","Phytoplankton"
"FDis",0.166157844711594,0.400473842910214,26,"Density","Kinneret","Month","Phytoplankton"
"FDis",0.154182431511101,0.405916685992116,27,"Density","Kinneret","Month","Phytoplankton"
"FDis",0.198709118182454,0.394343063728818,28,"Density","Kinneret","Month","Phytoplankton"
"FDis",0.210371045863334,0.391065753539867,29,"Density","Kinneret","Month","Phytoplankton"
"FDis",0.196306490517521,0.374264280736647,30,"Density","Kinneret","Month","Phytoplankton"
"FDis",0.18521644037894,0.362120144066018,31,"Density","Kinneret","Month","Phytoplankton"
"FDis",0.167101193364704,0.345397655478707,32,"Density","Kinneret","Month","Phytoplankton"
"FDis",0.178224561793075,0.340969156325459,33,"Density","Kinneret","Month","Phytoplankton"
"FDis",0.179373598700098,0.305833761482408,34,"Density","Kinneret","Month","Phytoplankton"
"FDis",0.16186565321798,0.271841414891896,35,"Density","Kinneret","Month","Phytoplankton"
"FDis",0.138087625081498,0.302602584460343,36,"Density","Kinneret","Month","Phytoplankton"
"FDis",0.144386493373946,0.300397964771342,37,"Density","Kinneret","Month","Phytoplankton"
"FDis",0.191807586246227,0.295188094068261,38,"Density","Kinneret","Month","Phytoplankton"
"FDis",0.262412203889576,0.310972381841109,39,"Density","Kinneret","Month","Phytoplankton"
"FDis",0.287149049885217,0.307709521843043,40,"Density","Kinneret","Month","Phytoplankton"
"FDis",0.29188142551919,0.308006352242893,41,"Density","Kinneret","Month","Phytoplankton"
"FDis",0.314242093030316,0.296545620562387,42,"Density","Kinneret","Month","Phytoplankton"
"FDis",0.297160125747603,0.319613783949754,43,"Density","Kinneret","Month","Phytoplankton"
"FDis",0.25595119966598,0.322253346493501,44,"Density","Kinneret","Month","Phytoplankton"
"FDis",0.226802371904296,0.327486492504018,45,"Density","Kinneret","Month","Phytoplankton"
"FDis",0.180643071843732,0.31790782477441,46,"Density","Kinneret","Month","Phytoplankton"
