"FD.metric","x_y","y_x","tp","state.metric","system","res","troph"
"FDis",0.0929217386185833,0.196384144236219,26,"Density","Kasumigaura","Month","Phytoplankton"
"FDis",0.121084693096521,0.247103429159259,27,"Density","Kasumigaura","Month","Phytoplankton"
"FDis",0.0859564340389838,0.275031014708525,28,"Density","Kasumigaura","Month","Phytoplankton"
"FDis",0.06214519907969,0.266364101219455,29,"Density","Kasumigaura","Month","Phytoplankton"
"FDis",0.0358960387506751,0.265467227824908,30,"Density","Kasumigaura","Month","Phytoplankton"
"FDis",0.0261734335409804,0.236901160936609,31,"Density","Kasumigaura","Month","Phytoplankton"
"FDis",0.0638610229060102,0.153094339873333,32,"Density","Kasumigaura","Month","Phytoplankton"
"FDis",0.0564355200883029,0.163075989489384,33,"Density","Kasumigaura","Month","Phytoplankton"
"FDis",0.0712405365086282,0.205777285317725,34,"Density","Kasumigaura","Month","Phytoplankton"
"FDis",0.0763911585851987,0.258427773734501,35,"Density","Kasumigaura","Month","Phytoplankton"
"FDis",0.102381611090593,0.244012525951046,36,"Density","Kasumigaura","Month","Phytoplankton"
"FDis",0.0959486711295167,0.21295594685285,37,"Density","Kasumigaura","Month","Phytoplankton"
"FDis",0.0919381767089038,0.20662983252202,38,"Density","Kasumigaura","Month","Phytoplankton"
"FDis",0.129278736559695,0.205054838944563,39,"Density","Kasumigaura","Month","Phytoplankton"
"FDis",0.134538165204031,0.202542768480326,40,"Density","Kasumigaura","Month","Phytoplankton"
"FDis",0.126248965815511,0.195218083785819,41,"Density","Kasumigaura","Month","Phytoplankton"
"FDis",0.127475517577671,0.231608868558442,42,"Density","Kasumigaura","Month","Phytoplankton"
"FDis",0.128714543602475,0.220029021251228,43,"Density","Kasumigaura","Month","Phytoplankton"
"FDis",0.124092585698358,0.168367036969693,44,"Density","Kasumigaura","Month","Phytoplankton"
"FDis",0.103007943211134,0.140699503445546,45,"Density","Kasumigaura","Month","Phytoplankton"
"FDis",0.126872902287007,0.127144131394863,46,"Density","Kasumigaura","Month","Phytoplankton"
"FDis",0.124318798919668,0.153872684354871,47,"Density","Kasumigaura","Month","Phytoplankton"
"FDis",0.133944100572513,0.200154541284728,48,"Density","Kasumigaura","Month","Phytoplankton"
"FDis",0.144262196800542,0.205982335964621,49,"Density","Kasumigaura","Month","Phytoplankton"
"FDis",0.166247504513521,0.221335790496565,50,"Density","Kasumigaura","Month","Phytoplankton"
"FDis",0.146135237715292,0.229417526229668,51,"Density","Kasumigaura","Month","Phytoplankton"
"FDis",0.120667377419372,0.231817201051407,52,"Density","Kasumigaura","Month","Phytoplankton"
"FDis",0.161611171793343,0.18477169325557,53,"Density","Kasumigaura","Month","Phytoplankton"
"FDis",0.141817922422703,0.155249585591078,54,"Density","Kasumigaura","Month","Phytoplankton"
"FDis",0.0983068530593482,0.155420277886066,55,"Density","Kasumigaura","Month","Phytoplankton"
"FDis",0.0369998442793747,0.156343933111754,56,"Density","Kasumigaura","Month","Phytoplankton"
"FDis",-0.00761666454907848,0.165388209645894,57,"Density","Kasumigaura","Month","Phytoplankton"
"FDis",-0.00120648178015351,0.116893255074932,58,"Density","Kasumigaura","Month","Phytoplankton"
"FDis",0.0249020640437234,0.133549752026819,59,"Density","Kasumigaura","Month","Phytoplankton"
"FDis",0.0525502301399292,0.162057082934133,60,"Density","Kasumigaura","Month","Phytoplankton"
"FDis",0.186365107790473,0.308093249782743,-60,"FI","Kasumigaura","Month","Phytoplankton"
"FDis",0.190859706295552,0.349635030472765,-59,"FI","Kasumigaura","Month","Phytoplankton"
"FDis",0.185442967468357,0.358291503453109,-58,"FI","Kasumigaura","Month","Phytoplankton"
"FDis",0.182154912718055,0.351592753094682,-57,"FI","Kasumigaura","Month","Phytoplankton"
"FDis",0.186375089604811,0.331692620419556,-56,"FI","Kasumigaura","Month","Phytoplankton"
"FDis",0.190566858645975,0.29366840121336,-55,"FI","Kasumigaura","Month","Phytoplankton"
"FDis",0.192631567178204,0.307245258140418,-54,"FI","Kasumigaura","Month","Phytoplankton"
"FDis",0.174129794604679,0.261139574151554,-53,"FI","Kasumigaura","Month","Phytoplankton"
"FDis",0.199271464066486,0.22494571965281,-52,"FI","Kasumigaura","Month","Phytoplankton"
"FDis",0.221741809023124,0.198787641705037,-51,"FI","Kasumigaura","Month","Phytoplankton"
"FDis",0.253789578538381,0.162384215834447,-50,"FI","Kasumigaura","Month","Phytoplankton"
"FDis",0.260490533774175,0.168464316852935,-49,"FI","Kasumigaura","Month","Phytoplankton"
"FDis",0.263123749263972,0.193514864958859,-48,"FI","Kasumigaura","Month","Phytoplankton"
"FDis",0.264924836389949,0.2232235000658,-47,"FI","Kasumigaura","Month","Phytoplankton"
"FDis",0.273335354125099,0.210724201285364,-46,"FI","Kasumigaura","Month","Phytoplankton"
"FDis",0.232251819616341,0.205261271029306,-45,"FI","Kasumigaura","Month","Phytoplankton"
"FDis",0.225240582563068,0.232182786992542,-44,"FI","Kasumigaura","Month","Phytoplankton"
"FDis",0.205366397529184,0.268901058090517,-43,"FI","Kasumigaura","Month","Phytoplankton"
"FDis",0.176245128716733,0.281203057708451,-42,"FI","Kasumigaura","Month","Phytoplankton"
"FDis",0.147161174025736,0.363957395980247,-41,"FI","Kasumigaura","Month","Phytoplankton"
"FDis",0.0956100721808159,0.360178920960498,-40,"FI","Kasumigaura","Month","Phytoplankton"
"FDis",0.0526306526518169,0.337387541101297,-39,"FI","Kasumigaura","Month","Phytoplankton"
"FDis",0.041916464651253,0.341444067588801,-38,"FI","Kasumigaura","Month","Phytoplankton"
"FDis",-0.0302752600909563,0.352204521114217,-37,"FI","Kasumigaura","Month","Phytoplankton"
"FDis",-0.0675814380382191,0.367178706160371,-36,"FI","Kasumigaura","Month","Phytoplankton"
"FDis",-0.0818170305984822,0.371100463588612,-35,"FI","Kasumigaura","Month","Phytoplankton"
"FDis",-0.120914639538042,0.378311404567333,-34,"FI","Kasumigaura","Month","Phytoplankton"
"FDis",-0.145622314491702,0.363350804222552,-33,"FI","Kasumigaura","Month","Phytoplankton"
"FDis",-0.17142169478278,0.313929890878037,-32,"FI","Kasumigaura","Month","Phytoplankton"
"FDis",-0.203192124768719,0.27192510571507,-31,"FI","Kasumigaura","Month","Phytoplankton"
"FDis",-0.243048353046115,0.255144122223431,-30,"FI","Kasumigaura","Month","Phytoplankton"
"FDis",-0.240425445960906,0.269997466172264,-29,"FI","Kasumigaura","Month","Phytoplankton"
"FDis",-0.228164900026155,0.279531544614616,-28,"FI","Kasumigaura","Month","Phytoplankton"
"FDis",-0.238913363852456,0.285828722135213,-27,"FI","Kasumigaura","Month","Phytoplankton"
"FDis",-0.280156771510536,0.259521943173018,-26,"FI","Kasumigaura","Month","Phytoplankton"
"FDis",-0.234240732043786,0.225905795412261,-25,"FI","Kasumigaura","Month","Phytoplankton"
"FDis",-0.203479736023547,0.253970167934989,-24,"FI","Kasumigaura","Month","Phytoplankton"
"FDis",-0.181621059317245,0.212453807211095,-23,"FI","Kasumigaura","Month","Phytoplankton"
"FDis",-0.142858840721785,0.176027367823255,-22,"FI","Kasumigaura","Month","Phytoplankton"
"FDis",-0.0823107733098575,0.106721653524797,-21,"FI","Kasumigaura","Month","Phytoplankton"
"FDis",-0.0403139841570396,0.0828584098729529,-20,"FI","Kasumigaura","Month","Phytoplankton"
"FDis",0.0289290018032577,0.0449871396667852,-19,"FI","Kasumigaura","Month","Phytoplankton"
"FDis",0.10482441578778,0.0778276933802827,-18,"FI","Kasumigaura","Month","Phytoplankton"
"FDis",0.166483634753261,0.0546333443763699,-17,"FI","Kasumigaura","Month","Phytoplankton"
